,energy,unc_en,intensity,unc_i,symbol,target_abundance,target_unc_a,target_n,target_z,product_half_life_sec,product_unc_hls,product_n,product_z,thermal_xs_mb,thermal_unc_xs_mb,thermal_xs_lib,thermal_xs_unc_lib,atom_count,A0,A_decayed,decays_during_count,n_gamma
2368,872.03,0.06,0.217623,0.005644890432949,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,31144.771063531854
2369,879.378,0.002,30.1,0.6030124708494842,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,4307713.840045899
2370,962.311,0.003,9.8126,0.2154378100519962,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,1404314.711854963
2371,966.166,0.002,25.1034,0.5146807942793281,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,3592633.34259828
2372,1002.88,0.04,1.03845,0.0215576065461822,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,148616.12748158356
2373,1005.0,1.0,0.03913,0.0090636251025734,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,5600.0279920596695
2374,1069.09,0.05,0.099932,0.0024966155090441,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,14301.60994895239
2375,1102.6,0.03,0.581532,0.012055587293865,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,83225.03138968679
2376,1115.12,0.03,1.5652,0.0346401862004233,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,224001.11968238678
2377,1177.954,0.003,14.8694,0.3024516490284025,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,2128010.6369826742
2378,1199.89,0.03,2.38392,0.0490215462832416,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,341170.9361316352
2379,1251.27,0.05,0.105952,0.0022969442744655,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,15163.152716961567
2380,1271.873,0.005,7.44373,0.1498685066983721,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,1065297.6326433509
2381,1285.58,0.1,0.015351,0.0012422769417484,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,2196.934058423409
2382,1299.3,0.3,0.0054481,0.0005525768724802,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,779.6962050483079
2383,1312.14,0.04,2.86251,0.0675314593356311,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,409663.58618836507
2384,1468.6,0.3,0.0005719,0.0001509311432408,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,81.84656296087209
2385,1556.6,0.4,0.0004816,6.09606430412e-05,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,68.9234214407344
2386,7.384,,9.849442673443011,0.4450244634450183,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,1409587.3927285431
2387,45.207,,5.961106731198338,0.1489378112941792,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,853114.3510954769
2388,45.998,,10.652442335951283,0.261861254042138,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,1524507.4179690436
2389,52.22,,3.4202814508084227,0.0916436849797991,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,489488.1642026482
2390,52.791,,4.3095546280186126,0.1141976517212821,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,616755.0868953367
2391,53.478,,0.88927317721019,0.0293291855298429,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,127266.92269268853
2392,16.273,0.004,0.00232,,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,110.79711244358946
2393,16.273,0.004,0.002256,9.4e-05,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,107.74064037618008
2394,31.7377,0.0005,0.873952,0.0212368781133197,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,41737.65431650857
2395,42.7148,0.0004,0.267824,0.0056710861887296,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,12790.571484091337
2396,44.66,0.11,0.029954,0.0059911859126553,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,1430.5244422996889
2397,65.72215,0.00015,3.01302,0.0324451884876633,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,143893.92919602751
2398,67.7497,0.0001,42.92232,0.3656231852604536,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,2049857.3773188482
2399,84.68024,0.00026,2.653572,0.0186213043581807,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,126727.63588843125
2400,100.10595,7e-05,14.20172,0.1105266302752418,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,678236.8826432643
2401,110.393,0.012,0.107482,0.0031809719520926,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,5133.058292957707
2402,113.6717,0.00022,1.8708916,0.0094641273026095,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,89348.87369610644
2403,116.4179,0.0006,0.444024,0.0036653294531324,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,21205.42114467774
2404,121.5,,0.00236108,0.0006343426455788,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,112.75898545185784
2405,146.785,0.015,36.48,2.448836458402235,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,1742189.0784233373
2406,152.42991,0.00026,7.016284,0.0386724551069621,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,335079.3134845507
2407,156.3864,0.0003,2.671192,0.0121876691783129,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,127569.1208544899
2408,171.586,0.015,48.0,2.0,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,2292354.050557023
2409,179.39381,0.00025,3.11874,0.0157741439070397,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,148942.83899237937
2410,184.951,0.015,24.0,1.75316856006489,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,1146177.0252785115
2411,198.35187,0.00029,1.4649268,0.0065460805005743,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,69961.06007811538
2412,222.1085,0.0003,7.566028,0.0300586959131629,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,361333.6444255802
2413,229.3207,0.0006,3.643816,0.0163439040623713,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,174019.09098092688
2414,264.074,0.0003,3.6121,0.0163075815496964,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,172504.4180420213
2415,318.4,0.05,6.72,0.5556977595779922,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,320929.56707798317
2416,351.02,0.06,0.01131204,0.0008813741897741,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,540.2333482096473
2417,356.47,0.1,0.288,0.0494772675074119,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,13754.124303342136
2418,829.9,0.4,0.014096,0.0028193816059554,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,673.1879728469123
2419,891.7,0.1,0.0574412,0.0024702441984548,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,2743.2409893511676
2420,928.0,0.04,0.6135284,0.0051264315854207,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,29300.50651816186
2421,959.73,0.03,0.3495808,0.0039568014759398,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,16695.06172660343
2422,1001.7,0.018,2.086208,0.0115843377022598,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,99631.81998134304
2423,1035.7,0.5,0.0066956,0.0021144546341787,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,319.7642871022834
2424,1044.42,0.05,0.2389272,0.004263443115605,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,11410.536139755166
2425,1113.41,0.018,0.4447288,0.0060752758620493,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,21239.080543320084
2426,1121.29,0.003,35.24,0.08,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,1682969.9321172812
2427,1135.9,0.6,,,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,
2428,1157.302,,0.732992,0.035279264391424,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,35005.77458803944
2429,1158.1,0.2,0.288968,0.0352461052600141,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,13800.353443361704
2430,1180.85,0.14,0.0873952,0.0028261725354266,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,4173.765431650858
2431,1189.04,0.003,16.485272,0.0538813833526942,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,787293.334244464
2432,1221.395,0.003,27.229948,0.0991554771054025,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,1300430.866547023
2433,1223.6,0.09,0.236108,0.0281970948858211,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,11275.898545185784
2434,1231.004,0.003,11.615104,0.0386012990454984,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,554706.8896258558
2435,1257.407,0.003,1.5093292,0.0054426984483801,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,72081.60219258316
2436,1273.719,0.003,0.6596928,0.0035073996521639,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,31505.197129235497
2437,1289.145,0.003,1.3718932,0.0077054390763927,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,65518.01945732575
2438,1342.73,0.015,0.2565472,0.0015251760291848,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,12252.021105813805
2439,1373.824,0.003,0.2223644,0.0021738239119119,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,10619.540271660042
2440,1387.39,0.003,0.0729468,0.0010700912110656,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,3483.747759482772
2441,1410.13,0.08,0.03957452,0.0007804680031878,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,1889.9752337677069
2442,1453.12,0.006,0.0306588,0.0010594885558607,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,1464.1838409420345
2443,9.424,,57.979132376064,2.9572332379152377,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,2768931.2281260863
2444,9.424,,20.2912,0.8489606115715852,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,969054.468972139
2445,9.74,,23.560870297331853,0.9387240243854704,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,1125205.3429320275
2446,56.28,,26.895126843391093,1.014589928753706,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,1284440.6866602602
2447,57.535,,46.88829644942659,1.7569658730934186,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,2239262.0060325316
2448,57.983,,10.052568389560236,0.125529498663638,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,480084.2888814562
2449,59.32,,17.461470192044878,0.2044373273209954,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,833913.9984044749
2450,65.315,,15.511948046600256,0.6284758387447686,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,740809.9361802959
2451,66.067,,19.700174019182324,0.7943870346141247,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,940828.6189489756
2452,66.981,,4.188225972582069,0.1865735574745137,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,200018.68276867986
2453,67.335,,5.787882527370621,0.1117417378345419,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,276414.08241179714
2454,68.117,,7.373762339870171,0.1393864694829096,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,352151.54099262954
2455,69.068,,1.58587981249955,0.0421296184916426,Ta,99.98799,0.00032,108,73,9913536.0,10368.0,109,73,21121.88,620.3100000000001,endf,irdff,4.991559039802642e+17,2653.4658347546324,2653.3545200562403,4775737.605327131,75737.4585808324
